cell_id,province_name,district_name,sector_name ,cell_name
RWA.3.6.13.1_1,Iburasirazuba,Nyagatare,Rwimiyaga,Gacundezi
RWA.3.6.13.2_1,Iburasirazuba,Nyagatare,Rwimiyaga,Kabeza
RWA.3.6.13.3_1,Iburasirazuba,Nyagatare,Rwimiyaga,Kirebe
RWA.3.6.13.4_1,Iburasirazuba,Nyagatare,Rwimiyaga,Ntoma
RWA.3.6.13.5_1,Iburasirazuba,Nyagatare,Rwimiyaga,Nyarupfubire
RWA.3.6.13.6_1,Iburasirazuba,Nyagatare,Rwimiyaga,Nyendo
RWA.3.6.13.7_1,Iburasirazuba,Nyagatare,Rwimiyaga,Rutungu
RWA.3.6.13.8_1,Iburasirazuba,Nyagatare,Rwimiyaga,Rwimiyaga
RWA.3.6.14.1_1,Iburasirazuba,Nyagatare,Tabagwe,Gishuro
RWA.3.6.14.2_1,Iburasirazuba,Nyagatare,Tabagwe,Gitengure
RWA.3.6.14.3_1,Iburasirazuba,Nyagatare,Tabagwe,Nkoma
RWA.3.6.14.4_1,Iburasirazuba,Nyagatare,Tabagwe,Nyabitekeri
RWA.3.6.14.5_1,Iburasirazuba,Nyagatare,Tabagwe,Nyagatoma
RWA.3.6.14.6_1,Iburasirazuba,Nyagatare,Tabagwe,Shonga
RWA.3.6.14.7_1,Iburasirazuba,Nyagatare,Tabagwe,Tabagwe
RWA.3.7.1.1_1,Iburasirazuba,Rwamagana,Fumbwe,Mununu
RWA.3.7.1.2_1,Iburasirazuba,Rwamagana,Fumbwe,Nyagasambu
RWA.3.7.1.3_1,Iburasirazuba,Rwamagana,Fumbwe,Nyakagunga
RWA.3.7.1.4_1,Iburasirazuba,Rwamagana,Fumbwe,Nyamirama
RWA.3.7.1.5_1,Iburasirazuba,Rwamagana,Fumbwe,Nyarubuye
RWA.3.7.1.6_1,Iburasirazuba,Rwamagana,Fumbwe,Sasabirago
RWA.3.7.2.1_1,Iburasirazuba,Rwamagana,Gahengeri,Gihumuza
RWA.3.7.2.2_1,Iburasirazuba,Rwamagana,Gahengeri,Kagezi
RWA.3.7.2.3_1,Iburasirazuba,Rwamagana,Gahengeri,Kanyangese
RWA.3.7.2.4_1,Iburasirazuba,Rwamagana,Gahengeri,Kibare
RWA.3.7.2.5_1,Iburasirazuba,Rwamagana,Gahengeri,Mutamwa
RWA.3.7.2.6_1,Iburasirazuba,Rwamagana,Gahengeri,Rugarama
RWA.3.7.2.7_1,Iburasirazuba,Rwamagana,Gahengeri,Runyinya
RWA.3.7.2.8_1,Iburasirazuba,Rwamagana,Gahengeri,Rweri
RWA.3.7.3.1_1,Iburasirazuba,Rwamagana,Gishali,Binunga
RWA.3.7.3.2_1,Iburasirazuba,Rwamagana,Gishali,Bwinsanga
RWA.3.7.3.3_1,Iburasirazuba,Rwamagana,Gishali,Cyinyana
RWA.3.7.3.4_1,Iburasirazuba,Rwamagana,Gishali,Gati
RWA.3.7.3.5_1,Iburasirazuba,Rwamagana,Gishali,Kavumu
RWA.3.7.3.6_1,Iburasirazuba,Rwamagana,Gishali,Ruhimbi
RWA.3.7.3.7_1,Iburasirazuba,Rwamagana,Gishali,Ruhunda
RWA.3.7.4.1_1,Iburasirazuba,Rwamagana,Karenge,Bicaca
RWA.3.7.4.2_1,Iburasirazuba,Rwamagana,Karenge,Byimana
RWA.3.7.4.3_1,Iburasirazuba,Rwamagana,Karenge,Kabasore
RWA.3.7.4.4_1,Iburasirazuba,Rwamagana,Karenge,Kangamba
RWA.3.7.4.5_1,Iburasirazuba,Rwamagana,Karenge,Karenge
RWA.3.7.4.6_1,Iburasirazuba,Rwamagana,Karenge,Nyabubare
RWA.3.7.4.7_1,Iburasirazuba,Rwamagana,Karenge,Nyamatete
RWA.3.7.5.1_1,Iburasirazuba,Rwamagana,Kigabiro,Bwiza
RWA.3.7.5.2_1,Iburasirazuba,Rwamagana,Kigabiro,Cyanya
RWA.3.7.5.3_1,Iburasirazuba,Rwamagana,Kigabiro,Nyagasenyi
RWA.3.7.5.4_1,Iburasirazuba,Rwamagana,Kigabiro,Sibagire
RWA.3.7.5.5_1,Iburasirazuba,Rwamagana,Kigabiro,Sovu
RWA.3.7.6.1_1,Iburasirazuba,Rwamagana,Muhazi,Byeza
RWA.3.7.6.2_1,Iburasirazuba,Rwamagana,Muhazi,Kabare
RWA.3.7.6.3_1,Iburasirazuba,Rwamagana,Muhazi,Karambi
RWA.3.7.6.4_1,Iburasirazuba,Rwamagana,Muhazi,Karitutu
RWA.3.7.6.5_1,Iburasirazuba,Rwamagana,Muhazi,Kitazigurwa
RWA.3.7.6.6_1,Iburasirazuba,Rwamagana,Muhazi,Murambi
RWA.3.7.6.7_1,Iburasirazuba,Rwamagana,Muhazi,Nsinda
RWA.3.7.6.8_1,Iburasirazuba,Rwamagana,Muhazi,Ntebe
RWA.3.7.6.9_1,Iburasirazuba,Rwamagana,Muhazi,Nyarusange
RWA.3.7.7.1_1,Iburasirazuba,Rwamagana,Munyaga,Kaduha
RWA.3.7.7.2_1,Iburasirazuba,Rwamagana,Munyaga,Nkungu
RWA.3.7.7.3_1,Iburasirazuba,Rwamagana,Munyaga,Rweru
RWA.3.7.7.4_1,Iburasirazuba,Rwamagana,Munyaga,Zinga
RWA.3.7.8.1_1,Iburasirazuba,Rwamagana,Munyiginya,Binunga
RWA.3.7.8.2_1,Iburasirazuba,Rwamagana,Munyiginya,Bwana
RWA.3.7.8.3_1,Iburasirazuba,Rwamagana,Munyiginya,Cyarukamba
RWA.3.7.8.4_1,Iburasirazuba,Rwamagana,Munyiginya,Cyimbazi
RWA.3.7.8.5_1,Iburasirazuba,Rwamagana,Munyiginya,Nkomangwa
RWA.3.7.8.6_1,Iburasirazuba,Rwamagana,Munyiginya,Nyarubuye
RWA.3.7.9.1_1,Iburasirazuba,Rwamagana,Musha,Akabare
RWA.3.7.9.2_1,Iburasirazuba,Rwamagana,Musha,Budahanda
RWA.3.7.9.3_1,Iburasirazuba,Rwamagana,Musha,Kagarama
RWA.3.7.9.4_1,Iburasirazuba,Rwamagana,Musha,Musha
RWA.3.7.9.5_1,Iburasirazuba,Rwamagana,Musha,Nyabisindu
RWA.3.7.9.6_1,Iburasirazuba,Rwamagana,Musha,Nyakabanda
RWA.3.7.10.1_1,Iburasirazuba,Rwamagana,Muyumbu,Akinyambo
RWA.3.7.10.2_1,Iburasirazuba,Rwamagana,Muyumbu,Bujyujyu
RWA.3.7.10.3_1,Iburasirazuba,Rwamagana,Muyumbu,Murehe
RWA.3.7.10.4_1,Iburasirazuba,Rwamagana,Muyumbu,Ntebe
RWA.3.7.10.5_1,Iburasirazuba,Rwamagana,Muyumbu,Nyarukombe
RWA.3.7.11.1_1,Iburasirazuba,Rwamagana,Mwulire,Bicumbi
RWA.3.7.11.2_1,Iburasirazuba,Rwamagana,Mwulire,Bushenyi
RWA.3.7.11.3_1,Iburasirazuba,Rwamagana,Mwulire,Mwulire
RWA.3.7.11.4_1,Iburasirazuba,Rwamagana,Mwulire,Ntunga
RWA.3.7.12.1_1,Iburasirazuba,Rwamagana,Nyakaliro,Bihembe
RWA.3.7.12.2_1,Iburasirazuba,Rwamagana,Nyakaliro,Gatare
RWA.3.7.12.3_1,Iburasirazuba,Rwamagana,Nyakaliro,Gishore
RWA.3.7.12.4_1,Iburasirazuba,Rwamagana,Nyakaliro,Munini
RWA.3.7.12.5_1,Iburasirazuba,Rwamagana,Nyakaliro,Rwimbogo
RWA.3.7.13.1_1,Iburasirazuba,Rwamagana,Nzige,Akanzu
RWA.3.7.13.2_1,Iburasirazuba,Rwamagana,Nzige,Kigarama
RWA.3.7.13.3_1,Iburasirazuba,Rwamagana,Nzige,Murama
RWA.3.7.13.4_1,Iburasirazuba,Rwamagana,Nzige,Rugarama
RWA.3.7.14.1_1,Iburasirazuba,Rwamagana,Rubona,Byinza
RWA.3.7.14.2_1,Iburasirazuba,Rwamagana,Rubona,Kabatasi
RWA.3.7.14.3_1,Iburasirazuba,Rwamagana,Rubona,Kabuye
RWA.3.7.14.4_1,Iburasirazuba,Rwamagana,Rubona,Karambi
RWA.3.7.14.5_1,Iburasirazuba,Rwamagana,Rubona,Mabare
RWA.3.7.14.6_1,Iburasirazuba,Rwamagana,Rubona,Nawe
RWA.4.1.1.1_1,Iburengerazuba,Karongi,Bwishyura,Burunga
RWA.4.1.1.2_1,Iburengerazuba,Karongi,Bwishyura,Gasura
RWA.4.1.1.3_1,Iburengerazuba,Karongi,Bwishyura,Gitarama
RWA.4.1.1.4_1,Iburengerazuba,Karongi,Bwishyura,Kayenzi
RWA.4.1.1.5_1,Iburengerazuba,Karongi,Bwishyura,Kibuye
RWA.4.1.1.6_1,Iburengerazuba,Karongi,Bwishyura,Kiniha
RWA.4.1.1.7_1,Iburengerazuba,Karongi,Bwishyura,Nyarusazi
RWA.4.1.2.1_1,Iburengerazuba,Karongi,Gashari,Birambo
RWA.4.1.2.2_1,Iburengerazuba,Karongi,Gashari,Musasa
RWA.4.1.2.3_1,Iburengerazuba,Karongi,Gashari,Mwendo
RWA.4.1.2.4_1,Iburengerazuba,Karongi,Gashari,Rugobagoba
RWA.4.1.2.5_1,Iburengerazuba,Karongi,Gashari,Tongati
RWA.4.1.3.1_1,Iburengerazuba,Karongi,Gishyita,Buhoro
RWA.4.1.3.2_1,Iburengerazuba,Karongi,Gishyita,Cyanya
RWA.4.1.3.3_1,Iburengerazuba,Karongi,Gishyita,Kigarama
RWA.4.1.3.4_1,Iburengerazuba,Karongi,Gishyita,Munanira
RWA.4.1.3.5_1,Iburengerazuba,Karongi,Gishyita,Musasa
RWA.4.1.3.6_1,Iburengerazuba,Karongi,Gishyita,Ngoma
RWA.4.1.4.1_1,Iburengerazuba,Karongi,Gitesi,Gasharu
RWA.4.1.4.2_1,Iburengerazuba,Karongi,Gitesi,Gitega
RWA.4.1.4.3_1,Iburengerazuba,Karongi,Gitesi,Kanunga
RWA.4.1.4.4_1,Iburengerazuba,Karongi,Gitesi,Kirambo
RWA.4.1.4.5_1,Iburengerazuba,Karongi,Gitesi,Munanira
RWA.4.1.4.6_1,Iburengerazuba,Karongi,Gitesi,Nyamiringa
RWA.4.1.4.7_1,Iburengerazuba,Karongi,Gitesi,Ruhinga
RWA.4.1.4.8_1,Iburengerazuba,Karongi,Gitesi,Rwariro
RWA.4.1.5.1_1,Iburengerazuba,Karongi,LacKivu,LacKivu
RWA.4.1.6.1_1,Iburengerazuba,Karongi,Mubuga,Kagabiro
RWA.4.1.6.2_1,Iburengerazuba,Karongi,Mubuga,Murangara
RWA.4.1.6.3_1,Iburengerazuba,Karongi,Mubuga,Nyagatovu
RWA.4.1.6.4_1,Iburengerazuba,Karongi,Mubuga,Ryaruhanga
RWA.4.1.7.1_1,Iburengerazuba,Karongi,Murambi,Mubuga
RWA.4.1.7.2_1,Iburengerazuba,Karongi,Murambi,Muhororo
RWA.4.1.7.3_1,Iburengerazuba,Karongi,Murambi,Nkoto
RWA.4.1.7.4_1,Iburengerazuba,Karongi,Murambi,Nyarunyinya
RWA.4.1.7.5_1,Iburengerazuba,Karongi,Murambi,Shyembe
RWA.4.1.8.1_1,Iburengerazuba,Karongi,Murundi,Bukiro
RWA.4.1.8.2_1,Iburengerazuba,Karongi,Murundi,Kabaya
RWA.4.1.8.3_1,Iburengerazuba,Karongi,Murundi,Kamina
RWA.4.1.8.4_1,Iburengerazuba,Karongi,Murundi,Kareba
RWA.4.1.8.5_1,Iburengerazuba,Karongi,Murundi,Nyamushishi
RWA.4.1.8.6_1,Iburengerazuba,Karongi,Murundi,Nzaratsi
RWA.4.1.9.1_1,Iburengerazuba,Karongi,Mutuntu,Byogo
RWA.4.1.9.2_1,Iburengerazuba,Karongi,Mutuntu,Gasharu
RWA.4.1.9.3_1,Iburengerazuba,Karongi,Mutuntu,Gisayura
RWA.4.1.9.4_1,Iburengerazuba,Karongi,Mutuntu,Kanyege
RWA.4.1.9.5_1,Iburengerazuba,Karongi,Mutuntu,Kinyonzwe
RWA.4.1.9.6_1,Iburengerazuba,Karongi,Mutuntu,Murengezo
RWA.4.1.9.7_1,Iburengerazuba,Karongi,Mutuntu,Rwufi
RWA.4.1.10.1_1,Iburengerazuba,Karongi,Rubengera,Bubazi
RWA.4.1.10.2_1,Iburengerazuba,Karongi,Rubengera,Gacaca
RWA.4.1.10.3_1,Iburengerazuba,Karongi,Rubengera,Gisanze
RWA.4.1.10.4_1,Iburengerazuba,Karongi,Rubengera,Gitwa
RWA.4.1.10.5_1,Iburengerazuba,Karongi,Rubengera,Kibirizi
RWA.4.1.10.6_1,Iburengerazuba,Karongi,Rubengera,Mataba
RWA.4.1.10.7_1,Iburengerazuba,Karongi,Rubengera,Nyarugenge
RWA.4.1.10.8_1,Iburengerazuba,Karongi,Rubengera,Ruragwe
RWA.4.1.11.1_1,Iburengerazuba,Karongi,Rugabano,Gisiza
RWA.4.1.11.2_1,Iburengerazuba,Karongi,Rugabano,Gitega
RWA.4.1.11.3_1,Iburengerazuba,Karongi,Rugabano,Gitovu
RWA.4.1.11.4_1,Iburengerazuba,Karongi,Rugabano,Kabuga
RWA.4.1.11.5_1,Iburengerazuba,Karongi,Rugabano,Mubuga
RWA.4.1.11.6_1,Iburengerazuba,Karongi,Rugabano,Mucyimba
RWA.4.1.11.7_1,Iburengerazuba,Karongi,Rugabano,Rufungo
RWA.4.1.11.8_1,Iburengerazuba,Karongi,Rugabano,Rwungo
RWA.4.1.11.9_1,Iburengerazuba,Karongi,Rugabano,Tyazo
RWA.4.1.12.1_1,Iburengerazuba,Karongi,Ruganda,Biguhu
RWA.4.1.12.2_1,Iburengerazuba,Karongi,Ruganda,Kabingo
RWA.4.1.12.3_1,Iburengerazuba,Karongi,Ruganda,Kinyovu
RWA.4.1.12.4_1,Iburengerazuba,Karongi,Ruganda,Kivumu
RWA.4.1.12.5_1,Iburengerazuba,Karongi,Ruganda,Nyabikeri
RWA.4.1.12.6_1,Iburengerazuba,Karongi,Ruganda,Nyamugwagwa
RWA.4.1.12.7_1,Iburengerazuba,Karongi,Ruganda,Rubona
RWA.4.1.12.8_1,Iburengerazuba,Karongi,Ruganda,Rugobagoba
RWA.4.1.13.1_1,Iburengerazuba,Karongi,Rwankuba,Bigugu
RWA.4.1.13.2_1,Iburengerazuba,Karongi,Rwankuba,Bisesero
RWA.4.1.13.3_1,Iburengerazuba,Karongi,Rwankuba,Gasata
RWA.4.1.13.4_1,Iburengerazuba,Karongi,Rwankuba,Munini
RWA.4.1.13.5_1,Iburengerazuba,Karongi,Rwankuba,Nyakamira
RWA.4.1.13.6_1,Iburengerazuba,Karongi,Rwankuba,Nyarusanga
RWA.4.1.13.7_1,Iburengerazuba,Karongi,Rwankuba,Rubazo
RWA.4.1.13.8_1,Iburengerazuba,Karongi,Rwankuba,Rubumba
RWA.4.1.14.1_1,Iburengerazuba,Karongi,Twumba,Bihumbe
RWA.4.1.14.2_1,Iburengerazuba,Karongi,Twumba,Gakuta
RWA.4.1.14.3_1,Iburengerazuba,Karongi,Twumba,Gisovu
RWA.4.1.14.4_1,Iburengerazuba,Karongi,Twumba,Gitabura
RWA.4.1.14.5_1,Iburengerazuba,Karongi,Twumba,Kavumu
RWA.4.1.14.6_1,Iburengerazuba,Karongi,Twumba,Murehe
RWA.4.1.14.7_1,Iburengerazuba,Karongi,Twumba,Rutabi
RWA.4.2.1.1_1,Iburengerazuba,Ngororero,Bwira,Bungwe
RWA.4.2.1.2_1,Iburengerazuba,Ngororero,Bwira,Cyahafi
RWA.4.2.1.3_1,Iburengerazuba,Ngororero,Bwira,Gashubi
RWA.4.2.1.4_1,Iburengerazuba,Ngororero,Bwira,Kabarondo
RWA.4.2.1.5_1,Iburengerazuba,Ngororero,Bwira,Ruhindage
RWA.4.2.2.1_1,Iburengerazuba,Ngororero,Gatumba,Cyome
RWA.4.2.2.2_1,Iburengerazuba,Ngororero,Gatumba,Gatsibo
RWA.4.2.2.3_1,Iburengerazuba,Ngororero,Gatumba,Kamasiga
RWA.4.2.2.4_1,Iburengerazuba,Ngororero,Gatumba,Karambo
RWA.4.2.2.5_1,Iburengerazuba,Ngororero,Gatumba,Ruhanga
RWA.4.2.2.6_1,Iburengerazuba,Ngororero,Gatumba,Rusumo
RWA.4.2.3.1_1,Iburengerazuba,Ngororero,Hindiro,Gatare
RWA.4.2.3.2_1,Iburengerazuba,Ngororero,Hindiro,Gatega
RWA.4.2.3.3_1,Iburengerazuba,Ngororero,Hindiro,Kajinge
RWA.4.2.3.4_1,Iburengerazuba,Ngororero,Hindiro,Marantima
RWA.4.2.3.5_1,Iburengerazuba,Ngororero,Hindiro,Rugendabari
RWA.4.2.3.6_1,Iburengerazuba,Ngororero,Hindiro,Runyinya
RWA.4.2.4.1_1,Iburengerazuba,Ngororero,Kabaya,Busunzu
RWA.4.2.4.2_1,Iburengerazuba,Ngororero,Kabaya,Gaseke
RWA.4.2.4.3_1,Iburengerazuba,Ngororero,Kabaya,Kabaya
RWA.4.2.4.4_1,Iburengerazuba,Ngororero,Kabaya,Mwendo
RWA.4.2.4.5_1,Iburengerazuba,Ngororero,Kabaya,Ngoma
RWA.4.2.4.6_1,Iburengerazuba,Ngororero,Kabaya,Nyenyeri
RWA.4.2.5.1_1,Iburengerazuba,Ngororero,Kageyo,Kageshi
RWA.4.2.5.2_1,Iburengerazuba,Ngororero,Kageyo,Kirwa
RWA.4.2.5.3_1,Iburengerazuba,Ngororero,Kageyo,Mukore
RWA.4.2.5.4_1,Iburengerazuba,Ngororero,Kageyo,Muramba
RWA.4.2.5.5_1,Iburengerazuba,Ngororero,Kageyo,Nyamata
RWA.4.2.5.6_1,Iburengerazuba,Ngororero,Kageyo,Rwamamara
RWA.4.2.6.1_1,Iburengerazuba,Ngororero,Kavumu,Birembo
RWA.4.2.6.2_1,Iburengerazuba,Ngororero,Kavumu,Gitwa
RWA.4.2.6.3_1,Iburengerazuba,Ngororero,Kavumu,Murinzi
RWA.4.2.6.4_1,Iburengerazuba,Ngororero,Kavumu,Nyamugeyo
RWA.4.2.6.5_1,Iburengerazuba,Ngororero,Kavumu,Rugeshi
RWA.4.2.6.6_1,Iburengerazuba,Ngororero,Kavumu,Tetero
RWA.4.2.7.1_1,Iburengerazuba,Ngororero,Matyazo,Binana
RWA.4.2.7.2_1,Iburengerazuba,Ngororero,Matyazo,Gitega
RWA.4.2.7.3_1,Iburengerazuba,Ngororero,Matyazo,Matare
RWA.4.2.7.4_1,Iburengerazuba,Ngororero,Matyazo,Rutare
RWA.4.2.7.5_1,Iburengerazuba,Ngororero,Matyazo,Rwamiko
RWA.4.2.8.1_1,Iburengerazuba,Ngororero,Muhanda,Bugarula
RWA.4.2.8.2_1,Iburengerazuba,Ngororero,Muhanda,Bugarura
RWA.4.2.8.3_1,Iburengerazuba,Ngororero,Muhanda,Gasiza
RWA.4.2.8.6_1,Iburengerazuba,Ngororero,Muhanda,Mashya
RWA.4.2.8.4_1,Iburengerazuba,Ngororero,Muhanda,Mashya(1)
RWA.4.2.8.5_1,Iburengerazuba,Ngororero,Muhanda,Mashya(2)
RWA.4.2.8.7_1,Iburengerazuba,Ngororero,Muhanda,Nganzo
RWA.4.2.8.8_1,Iburengerazuba,Ngororero,Muhanda,Ngoma
RWA.4.2.8.9_1,Iburengerazuba,Ngororero,Muhanda,Rutagara
RWA.4.2.9.1_1,Iburengerazuba,Ngororero,Muhororo,Bweramana
RWA.4.2.9.2_1,Iburengerazuba,Ngororero,Muhororo,Mubuga
RWA.4.2.9.3_1,Iburengerazuba,Ngororero,Muhororo,Myiha
RWA.4.2.9.4_1,Iburengerazuba,Ngororero,Muhororo,Rugogwe
RWA.4.2.9.5_1,Iburengerazuba,Ngororero,Muhororo,Rusororo
RWA.4.2.9.6_1,Iburengerazuba,Ngororero,Muhororo,Sanza
RWA.4.2.10.1_1,Iburengerazuba,Ngororero,Ndaro,Bijyojyo
RWA.4.2.10.2_1,Iburengerazuba,Ngororero,Ndaro,Bitabage
RWA.4.2.10.3_1,Iburengerazuba,Ngororero,Ndaro,Kabageshi
RWA.4.2.10.4_1,Iburengerazuba,Ngororero,Ndaro,Kibanda
RWA.4.2.10.5_1,Iburengerazuba,Ngororero,Ndaro,Kinyovi
RWA.4.2.11.1_1,Iburengerazuba,Ngororero,Ngororero,Kaseke
RWA.4.2.11.2_1,Iburengerazuba,Ngororero,Ngororero,Kazabe
RWA.4.2.11.3_1,Iburengerazuba,Ngororero,Ngororero,Mugano
RWA.4.2.11.4_1,Iburengerazuba,Ngororero,Ngororero,Nyange
RWA.4.2.11.5_1,Iburengerazuba,Ngororero,Ngororero,Rususa
RWA.4.2.11.6_1,Iburengerazuba,Ngororero,Ngororero,Torero
RWA.4.2.12.1_1,Iburengerazuba,Ngororero,Nyange,Bambiro
RWA.4.2.12.2_1,Iburengerazuba,Ngororero,Nyange,Gaseke
RWA.4.2.12.3_1,Iburengerazuba,Ngororero,Nyange,Nsibo
RWA.4.2.12.4_1,Iburengerazuba,Ngororero,Nyange,Vuganyana
RWA.4.2.13.1_1,Iburengerazuba,Ngororero,Sovu,Birembo
RWA.4.2.13.2_1,Iburengerazuba,Ngororero,Sovu,Kagano
RWA.4.2.13.3_1,Iburengerazuba,Ngororero,Sovu,Kanyana
RWA.4.2.13.4_1,Iburengerazuba,Ngororero,Sovu,Musenyi
RWA.4.2.13.5_1,Iburengerazuba,Ngororero,Sovu,Nyabipfura
RWA.4.2.13.6_1,Iburengerazuba,Ngororero,Sovu,Rutovu
RWA.4.3.1.1_1,Iburengerazuba,Nyabihu,Bigogwe,Arusha
RWA.4.3.1.2_1,Iburengerazuba,Nyabihu,Bigogwe,Basumba
RWA.4.3.1.3_1,Iburengerazuba,Nyabihu,Bigogwe,Kijote
RWA.4.3.1.4_1,Iburengerazuba,Nyabihu,Bigogwe,Kora
RWA.4.3.1.5_1,Iburengerazuba,Nyabihu,Bigogwe,Muhe
RWA.4.3.1.6_1,Iburengerazuba,Nyabihu,Bigogwe,Rega
RWA.4.3.2.1_1,Iburengerazuba,Nyabihu,Jenda,Bukinanyana
RWA.4.3.2.2_1,Iburengerazuba,Nyabihu,Jenda,Gasizi
RWA.4.3.2.3_1,Iburengerazuba,Nyabihu,Jenda,Kabatezi
RWA.4.3.2.4_1,Iburengerazuba,Nyabihu,Jenda,Kareba
RWA.4.3.2.5_1,Iburengerazuba,Nyabihu,Jenda,Nyirakigugu
RWA.4.3.2.6_1,Iburengerazuba,Nyabihu,Jenda,Rega
RWA.4.3.3.1_1,Iburengerazuba,Nyabihu,Jomba,Gasiza
RWA.4.3.3.2_1,Iburengerazuba,Nyabihu,Jomba,Gasura
RWA.4.3.3.3_1,Iburengerazuba,Nyabihu,Jomba,Gisizi
RWA.4.3.3.4_1,Iburengerazuba,Nyabihu,Jomba,Guriro
RWA.4.3.3.5_1,Iburengerazuba,Nyabihu,Jomba,Kavumu
RWA.4.3.3.6_1,Iburengerazuba,Nyabihu,Jomba,Nyamitanzi
RWA.4.3.4.1_1,Iburengerazuba,Nyabihu,Kabatwa,Batikoti
RWA.4.3.4.2_1,Iburengerazuba,Nyabihu,Kabatwa,Cyamvumba
RWA.4.3.4.3_1,Iburengerazuba,Nyabihu,Kabatwa,Gihorwe
RWA.4.3.4.4_1,Iburengerazuba,Nyabihu,Kabatwa,Myuga
RWA.4.3.4.5_1,Iburengerazuba,Nyabihu,Kabatwa,Ngando
RWA.4.3.4.6_1,Iburengerazuba,Nyabihu,Kabatwa,Rugarama
RWA.4.3.5.1_1,Iburengerazuba,Nyabihu,Karago,Busoro
RWA.4.3.5.2_1,Iburengerazuba,Nyabihu,Karago,Cyamabuye
RWA.4.3.5.3_1,Iburengerazuba,Nyabihu,Karago,Gatagara
RWA.4.3.5.4_1,Iburengerazuba,Nyabihu,Karago,Gihirwa
RWA.4.3.5.5_1,Iburengerazuba,Nyabihu,Karago,Kadahenda
RWA.4.3.5.6_1,Iburengerazuba,Nyabihu,Karago,Karengera
RWA.4.3.6.1_1,Iburengerazuba,Nyabihu,Kintobo,Gatovu
RWA.4.3.6.2_1,Iburengerazuba,Nyabihu,Kintobo,Kintobo
RWA.4.3.6.3_1,Iburengerazuba,Nyabihu,Kintobo,Nyagisozi
RWA.4.3.6.4_1,Iburengerazuba,Nyabihu,Kintobo,Nyamugari
RWA.4.3.6.5_1,Iburengerazuba,Nyabihu,Kintobo,Rukondo
RWA.4.3.6.6_1,Iburengerazuba,Nyabihu,Kintobo,Ryinyo
RWA.4.3.7.1_1,Iburengerazuba,Nyabihu,Mukamira,Gasizi
RWA.4.3.7.2_1,Iburengerazuba,Nyabihu,Mukamira,Jaba
RWA.4.3.7.3_1,Iburengerazuba,Nyabihu,Mukamira,Kanyove
RWA.4.3.7.4_1,Iburengerazuba,Nyabihu,Mukamira,Rubaya
RWA.4.3.7.5_1,Iburengerazuba,Nyabihu,Mukamira,Rugeshi
RWA.4.3.7.6_1,Iburengerazuba,Nyabihu,Mukamira,Rukoma
RWA.4.3.7.7_1,Iburengerazuba,Nyabihu,Mukamira,Rurengeri
RWA.4.3.8.1_1,Iburengerazuba,Nyabihu,Muringa,Gisizi
RWA.4.3.8.2_1,Iburengerazuba,Nyabihu,Muringa,Mulinga
RWA.4.3.8.3_1,Iburengerazuba,Nyabihu,Muringa,Mwiyanike
RWA.4.3.8.4_1,Iburengerazuba,Nyabihu,Muringa,Nkomane
RWA.4.3.8.5_1,Iburengerazuba,Nyabihu,Muringa,Nyamasheke
RWA.4.3.8.6_1,Iburengerazuba,Nyabihu,Muringa,Rwantobo
RWA.4.3.9.1_1,Iburengerazuba,Nyabihu,Rambura,Birembo
RWA.4.3.9.2_1,Iburengerazuba,Nyabihu,Rambura,Guriro
RWA.4.3.9.3_1,Iburengerazuba,Nyabihu,Rambura,Kibisabo
RWA.4.3.9.4_1,Iburengerazuba,Nyabihu,Rambura,Mutaho
RWA.4.3.9.5_1,Iburengerazuba,Nyabihu,Rambura,Nyundo
RWA.4.3.9.6_1,Iburengerazuba,Nyabihu,Rambura,Rugamba
RWA.4.3.10.1_1,Iburengerazuba,Nyabihu,Rugera,Gakoro
RWA.4.3.10.2_1,Iburengerazuba,Nyabihu,Rugera,Marangara
RWA.4.3.10.3_1,Iburengerazuba,Nyabihu,Rugera,Nyagahondo
RWA.4.3.10.4_1,Iburengerazuba,Nyabihu,Rugera,Nyarutembe
RWA.4.3.10.5_1,Iburengerazuba,Nyabihu,Rugera,Rurembo
RWA.4.3.10.8_1,Iburengerazuba,Nyabihu,Rugera,Tyazo
RWA.4.3.10.6_1,Iburengerazuba,Nyabihu,Rugera,Tyazo(1)
RWA.4.3.10.7_1,Iburengerazuba,Nyabihu,Rugera,Tyazo(2)
RWA.4.3.11.1_1,Iburengerazuba,Nyabihu,Rurembo,Gahondo
RWA.4.3.11.2_1,Iburengerazuba,Nyabihu,Rurembo,Gitega
RWA.4.3.11.3_1,Iburengerazuba,Nyabihu,Rurembo,Kirimbogo
RWA.4.3.11.4_1,Iburengerazuba,Nyabihu,Rurembo,Murambi
RWA.4.3.11.5_1,Iburengerazuba,Nyabihu,Rurembo,Mwana
RWA.4.3.11.6_1,Iburengerazuba,Nyabihu,Rurembo,Rwaza
RWA.4.3.12.1_1,Iburengerazuba,Nyabihu,Shyira,Cyimanzovu
RWA.4.3.12.2_1,Iburengerazuba,Nyabihu,Shyira,Kanyamitana
RWA.4.3.12.3_1,Iburengerazuba,Nyabihu,Shyira,Kintarure
RWA.4.3.12.4_1,Iburengerazuba,Nyabihu,Shyira,Mpinga
RWA.4.3.12.5_1,Iburengerazuba,Nyabihu,Shyira,Mutanda
RWA.4.3.12.6_1,Iburengerazuba,Nyabihu,Shyira,Shaki
